id,user,uid,version,changeset,timestamp
84037918,osmer,32596,9,80423063,2020-02-01T23:06:08Z
84037927,westnordost,1205786,3,24147168,2014-07-14T19:10:45Z
84037929,derandi,28234,3,50158635,2017-07-09T18:11:02Z
84335148,westnordost,1205786,3,23127353,2014-06-24T17:32:32Z
84335151,westnordost,1205786,3,22607210,2014-05-28T19:48:59Z
84335152,westnordost,1205786,3,24147168,2014-07-14T19:10:45Z
84335153,westnordost,1205786,3,24147168,2014-07-14T19:10:45Z
84335155,westnordost,1205786,3,23127353,2014-06-24T17:32:32Z
84335156,westnordost,1205786,4,23127353,2014-06-24T17:32:32Z
84335163,westnordost,1205786,3,24142639,2014-07-14T15:09:31Z
84335167,westnordost,1205786,3,23127353,2014-06-24T17:32:32Z
84335172,westnordost,1205786,3,23127353,2014-06-24T17:32:32Z
84335176,westnordost,1205786,3,24147168,2014-07-14T19:10:45Z
84337211,westnordost,1205786,2,15012403,2013-02-12T22:26:20Z
84337217,KTim,75623,1,6311219,2010-11-07T13:19:17Z
84492933,derandi,28234,2,50675070,2017-07-29T15:55:59Z
84492936,GeoMagician,22646,1,6316423,2010-11-07T21:41:32Z
84492938,GeoMagician,22646,1,6316423,2010-11-07T21:41:32Z
84492939,derandi,28234,2,50675070,2017-07-29T15:55:59Z
84492942,derandi,28234,2,50675070,2017-07-29T15:55:59Z
84492943,derandi,28234,3,50675070,2017-07-29T15:55:59Z
84492947,derandi,28234,3,50675070,2017-07-29T15:55:59Z
84492949,derandi,28234,2,50675070,2017-07-29T15:55:59Z
84492953,derandi,28234,2,50675070,2017-07-29T15:55:59Z
84535845,OSchlüter,66904,3,29956853,2015-04-03T17:42:18Z
84535848,OSchlüter,66904,3,29956853,2015-04-03T17:42:20Z
84535849,OSchlüter,66904,3,29956853,2015-04-03T17:42:20Z
84535850,OSchlüter,66904,3,29956853,2015-04-03T17:42:20Z
84535851,OSchlüter,66904,3,29956853,2015-04-03T17:42:20Z
84535853,Someone561,179890,2,6908046,2011-01-08T19:52:09Z
84535854,OSchlüter,66904,3,29969187,2015-04-04T10:38:31Z
84535855,OSchlüter,66904,4,29969187,2015-04-04T10:38:31Z
84535856,OSchlüter,66904,3,29956853,2015-04-03T17:42:18Z
84536827,OSchlüter,66904,4,29969187,2015-04-04T10:38:29Z
84537473,OSchlüter,66904,4,29969187,2015-04-04T10:38:30Z
84537476,OSchlüter,66904,3,29969187,2015-04-04T10:38:30Z
84759486,westnordost,1205786,4,22607210,2014-05-28T19:48:51Z
84759488,OSchlüter,66904,6,15564283,2013-04-01T08:37:28Z
84759489,westnordost,1205786,4,22607210,2014-05-28T19:48:57Z
84760386,westnordost,1205786,3,14984565,2013-02-10T18:11:32Z
84760387,westnordost,1205786,5,22607210,2014-05-28T19:49:02Z
84760388,peter_elveshorn,677977,7,66786317,2019-01-30T23:21:41Z
84760389,Sordey1,2143584,6,61114917,2018-07-27T09:42:18Z
84790584,Miple,53559,7,44057788,2016-11-30T11:46:01Z
84790585,pravallg,10457692,4,86509680,2020-06-11T09:47:36Z
84790586,simlox,795290,4,22041296,2014-04-30T11:08:42Z
84790593,Miple,53559,8,44057788,2016-11-30T11:46:01Z
84790594,Jonas-erik,2377759,4,26553138,2014-11-04T17:27:31Z
85066418,peter_elveshorn,677977,11,69023095,2019-04-08T21:11:58Z
85066424,peter_elveshorn,677977,5,69023095,2019-04-08T21:12:58Z
85066430,westnordost,1205786,10,24774898,2014-08-15T19:59:53Z
85066438,OSchlüter,66904,7,46615076,2017-03-06T07:23:22Z
85066439,KTim,75623,3,11082669,2012-03-24T10:12:59Z
85066444,westnordost,1205786,7,24774898,2014-08-15T19:59:53Z
85066446,OSchlüter,66904,8,46615076,2017-03-06T07:23:22Z
85588795,Velorep,1140155,3,30044813,2015-04-07T17:11:37Z
85588796,Velorep,1140155,3,35652668,2015-11-29T18:51:39Z
85588797,Moonwalker,166598,1,6394421,2010-11-17T17:37:17Z
85588798,Moonwalker,166598,1,6394421,2010-11-17T17:37:17Z
85588799,Velorep,1140155,3,34518342,2015-10-08T20:25:42Z
85588800,Moonwalker,166598,1,6394421,2010-11-17T17:37:18Z
85588801,Moonwalker,166598,1,6394421,2010-11-17T17:37:19Z
85588802,Moonwalker,166598,1,6394421,2010-11-17T17:37:20Z
85588803,Moonwalker,166598,1,6394421,2010-11-17T17:37:20Z
85594615,Velorep,1140155,2,30021002,2015-04-06T17:14:42Z
85594616,Velorep,1140155,5,30021002,2015-04-06T17:14:31Z
85594617,Velorep,1140155,7,33661131,2015-08-29T10:46:01Z
85594618,Velorep,1140155,2,24043627,2014-07-09T11:22:00Z
85594620,Velorep,1140155,4,28150633,2015-01-14T23:43:10Z
85594621,Velorep,1140155,4,33661131,2015-08-29T10:45:52Z
85594622,Velorep,1140155,4,33661131,2015-08-29T10:45:52Z
85594624,Velorep,1140155,2,20180737,2014-01-24T17:23:53Z
85594625,Velorep,1140155,3,28150633,2015-01-14T23:43:09Z
85594626,Velorep,1140155,4,30021002,2015-04-06T17:14:33Z
85594629,Velorep,1140155,4,28150633,2015-01-14T23:43:09Z
85594631,Velorep,1140155,2,28150633,2015-01-14T23:43:09Z
85594632,contrai1,10255276,9,87579720,2020-07-06T06:19:20Z
85594634,Velorep,1140155,3,28610859,2015-02-04T13:37:45Z
85594636,Velorep,1140155,8,50219983,2017-07-12T07:01:34Z
85594638,Velorep,1140155,4,28610859,2015-02-04T13:37:45Z
85827523,westnordost,1205786,2,22965774,2014-06-16T14:33:01Z
87388652,Herakus,2571334,5,28106707,2015-01-13T09:53:45Z
89928423,Latze,2318,1,6684299,2010-12-17T08:17:33Z
89928425,Latze,2318,1,6684299,2010-12-17T08:17:33Z
89928426,Latze,2318,1,6684299,2010-12-17T08:17:33Z
89928431,Latze,2318,1,6684299,2010-12-17T08:17:33Z
89928432,Latze,2318,1,6684299,2010-12-17T08:17:34Z
89928434,Latze,2318,1,6684299,2010-12-17T08:17:34Z
89928435,Latze,2318,1,6684299,2010-12-17T08:17:34Z
89928439,Latze,2318,1,6684299,2010-12-17T08:17:34Z
91777464,Zartbitter,40397,4,35212664,2015-11-10T11:21:25Z
91777469,westnordost,1205786,7,26805485,2014-11-15T18:50:22Z
91777477,Zartbitter,40397,4,35212664,2015-11-10T11:21:20Z
91777482,Zartbitter,40397,4,35212664,2015-11-10T11:21:21Z
91777485,Zartbitter,40397,4,35212664,2015-11-10T11:21:23Z
91777489,Zartbitter,40397,4,35212664,2015-11-10T11:21:30Z
91777492,westnordost,1205786,4,23128673,2014-06-24T18:55:39Z
91781275,KTim,75623,1,6772102,2010-12-26T20:50:05Z
91781280,KTim,75623,1,6772102,2010-12-26T20:50:06Z
92055230,Jan Ge,9620165,8,69109707,2019-04-11T10:32:30Z
92055303,sundew,617520,7,74476539,2019-09-14T15:17:22Z
92055356,Velorep,1140155,3,28150648,2015-01-14T23:43:57Z
92055358,OSchlüter,66904,7,46576623,2017-03-04T16:40:24Z
92904514,osmsh,85409,2,6829832,2011-01-01T17:11:14Z
92933428,derandi,28234,2,53047912,2017-10-18T18:29:16Z
92933429,Zartbitter,40397,3,56531411,2018-02-20T20:12:47Z
92933430,sundew,617520,3,34478817,2015-10-06T20:51:47Z
92933431,sundew,617520,2,34478817,2015-10-06T20:51:47Z
92933432,al_czervik,111301,1,6832199,2011-01-01T20:51:33Z
93087069,OSchlüter,66904,10,61966273,2018-08-24T17:43:29Z
97474898,westnordost,1205786,3,15139578,2013-02-23T18:43:10Z
97474903,Velorep,1140155,5,46620741,2017-03-06T11:18:59Z
97474912,westnordost,1205786,3,23415984,2014-07-01T18:41:57Z
97474922,KTim,75623,1,7140371,2011-01-30T22:03:46Z
97474930,westnordost,1205786,2,15082413,2013-02-18T21:06:36Z
97474931,westnordost,1205786,2,23415984,2014-07-01T18:41:56Z
97476187,westnordost,1205786,3,23415984,2014-07-01T18:41:55Z
97476188,westnordost,1205786,7,15139578,2013-02-23T18:43:05Z
97476189,Velorep,1140155,5,46620741,2017-03-06T11:18:57Z
97476190,Velorep,1140155,5,46620741,2017-03-06T11:18:59Z
97476191,FvGordon,161619,2,7142565,2011-01-31T07:32:36Z
97476192,westnordost,1205786,3,23415984,2014-07-01T18:41:56Z
97476193,b-jazz-bot,9451067,6,68635193,2019-03-28T17:38:47Z
97905448,Velorep,1140155,6,28106820,2015-01-13T10:01:37Z
100649539,OSchlüter,66904,1,7343810,2011-02-20T15:33:43Z
100649540,OSchlüter,66904,1,7343810,2011-02-20T15:33:43Z
100649541,OSchlüter,66904,1,7343810,2011-02-20T15:33:44Z
100649543,OSchlüter,66904,1,7343810,2011-02-20T15:33:45Z
100649546,OSchlüter,66904,1,7343810,2011-02-20T15:33:45Z
100649548,OSchlüter,66904,2,49274880,2017-06-05T15:34:12Z
100649550,OSchlüter,66904,1,7343810,2011-02-20T15:33:47Z
100649552,OSchlüter,66904,2,7399632,2011-02-26T13:12:57Z
100649553,OSchlüter,66904,1,7343810,2011-02-20T15:33:48Z
100649556,OSchlüter,66904,1,7343810,2011-02-20T15:33:49Z
100649559,OSchlüter,66904,1,7343810,2011-02-20T15:33:49Z
100649561,OSchlüter,66904,1,7343810,2011-02-20T15:33:50Z
100649563,OSchlüter,66904,2,7616919,2011-03-20T14:12:06Z
100649565,OSchlüter,66904,2,7399632,2011-02-26T13:12:56Z
100649567,OSchlüter,66904,2,7399632,2011-02-26T13:12:57Z
101728529,OSchlüter,66904,1,7399632,2011-02-26T13:12:41Z
101728530,OSchlüter,66904,1,7399632,2011-02-26T13:12:41Z
101728532,OSchlüter,66904,2,64868238,2018-11-25T14:30:22Z
101728533,OSchlüter,66904,1,7399632,2011-02-26T13:12:42Z
101728535,OSchlüter,66904,1,7399632,2011-02-26T13:12:43Z
101728536,peter_elveshorn,677977,6,75946502,2019-10-20T07:55:19Z
101728540,OSchlüter,66904,1,7399632,2011-02-26T13:12:44Z
101728548,OSchlüter,66904,1,7399632,2011-02-26T13:12:45Z
101728550,OSchlüter,66904,1,7399632,2011-02-26T13:12:45Z
101728553,OSchlüter,66904,1,7399632,2011-02-26T13:12:46Z
101728558,OSchlüter,66904,1,7399632,2011-02-26T13:12:47Z
101728559,OSchlüter,66904,1,7399632,2011-02-26T13:12:47Z
101728564,OSchlüter,66904,1,7399632,2011-02-26T13:12:48Z
101728566,OSchlüter,66904,1,7399632,2011-02-26T13:12:48Z
101728569,OSchlüter,66904,1,7399632,2011-02-26T13:12:49Z
101728571,OSchlüter,66904,1,7399632,2011-02-26T13:12:49Z
101728575,peter_elveshorn,677977,2,62201706,2018-09-01T16:28:02Z
101728576,OSchlüter,66904,1,7399632,2011-02-26T13:12:50Z
101728579,OSchlüter,66904,1,7399632,2011-02-26T13:12:51Z
101728582,OSchlüter,66904,1,7399632,2011-02-26T13:12:52Z
101728583,OSchlüter,66904,1,7399632,2011-02-26T13:12:52Z
101728586,OSchlüter,66904,1,7399632,2011-02-26T13:12:53Z
101728591,peter_elveshorn,677977,2,88822896,2020-08-01T19:14:41Z
101728593,OSchlüter,66904,1,7399632,2011-02-26T13:12:54Z
101728597,OSchlüter,66904,1,7399632,2011-02-26T13:12:55Z
101728598,peter_elveshorn,677977,5,71794932,2019-07-01T18:08:45Z
101728606,OSchlüter,66904,1,7399632,2011-02-26T13:12:55Z
101728607,OSchlüter,66904,1,7399632,2011-02-26T13:12:56Z
101927473,OSchlüter,66904,1,7407876,2011-02-27T08:44:16Z
101927474,peter_elveshorn,677977,6,71185889,2019-06-12T15:52:48Z
101927475,OSchlüter,66904,1,7407876,2011-02-27T08:44:17Z
101927476,peter_elveshorn,677977,4,52733933,2017-10-08T15:54:36Z
101927477,OSchlüter,66904,1,7407876,2011-02-27T08:44:17Z
101927478,OSchlüter,66904,1,7407876,2011-02-27T08:44:17Z
101927479,OSchlüter,66904,1,7407876,2011-02-27T08:44:18Z
101927480,peter_elveshorn,677977,4,52733933,2017-10-08T15:54:58Z
101927481,OSchlüter,66904,2,76744812,2019-11-07T09:47:04Z
101927482,OSchlüter,66904,2,76744812,2019-11-07T09:47:04Z
101927483,OSchlüter,66904,1,7407876,2011-02-27T08:44:18Z
101927484,OSchlüter,66904,2,76744812,2019-11-07T09:47:04Z
101927485,OSchlüter,66904,1,7407876,2011-02-27T08:44:19Z
101927486,peter_elveshorn,677977,3,49080380,2017-05-29T17:40:07Z
101927487,OSchlüter,66904,1,7407876,2011-02-27T08:44:19Z
101927488,OSchlüter,66904,2,76744812,2019-11-07T09:47:04Z
101927489,OSchlüter,66904,1,7407876,2011-02-27T08:44:20Z
101927490,OSchlüter,66904,1,7407876,2011-02-27T08:44:20Z
101927491,OSchlüter,66904,1,7407876,2011-02-27T08:44:20Z
101927492,peter_elveshorn,677977,4,52733933,2017-10-08T15:55:02Z
101927493,OSchlüter,66904,1,7407876,2011-02-27T08:44:21Z
101927494,OSchlüter,66904,1,7407876,2011-02-27T08:44:21Z
101927495,peter_elveshorn,677977,4,71684643,2019-06-27T19:42:02Z
101927496,OSchlüter,66904,1,7407876,2011-02-27T08:44:22Z
101927497,OSchlüter,66904,1,7407876,2011-02-27T08:44:22Z
101927498,OSchlüter,66904,1,7407876,2011-02-27T08:44:22Z
102149150,Velorep,1140155,18,60913702,2018-07-20T17:04:33Z
102149151,westnordost,1205786,3,29337921,2015-03-08T20:05:09Z
102149153,elmshorst,2418039,9,29274561,2015-03-05T19:39:25Z
102149154,Med,88164,12,31145103,2015-05-14T15:37:08Z
102149155,Med,88164,13,31145103,2015-05-14T15:37:07Z
102149156,Zartbitter,40397,6,86928130,2020-06-21T07:56:21Z
102773919,Summoner,146629,1,7460855,2011-03-05T08:54:34Z
103793501,peter_elveshorn,677977,4,48805749,2017-05-18T23:26:37Z
103793502,OSchlüter,66904,7,80414578,2020-02-01T16:18:16Z
103793503,sunkarab,10252545,8,86349396,2020-06-08T10:38:24Z
103793504,achsaw,10170573,5,82287265,2020-03-17T06:32:23Z
103797835,peter_elveshorn,677977,4,54679126,2017-12-16T13:05:48Z
103797836,Velorep,1140155,4,20264984,2014-01-29T13:12:58Z
103797837,j1scad,5853411,8,67886617,2019-03-07T15:06:10Z
103797838,mathpras,10192134,6,89606589,2020-08-19T05:07:52Z
103797839,peter_elveshorn,677977,3,49178664,2017-06-01T22:03:45Z
103973079,OSchlüter,66904,1,7544400,2011-03-13T12:56:10Z
103973084,OSchlüter,66904,1,7544400,2011-03-13T12:56:11Z
103973085,OSchlüter,66904,2,28701134,2015-02-08T12:14:32Z
103973088,OSchlüter,66904,2,28701134,2015-02-08T12:14:31Z
103973091,OSchlüter,66904,2,28701134,2015-02-08T12:14:31Z
103973096,OSchlüter,66904,2,28701134,2015-02-08T12:14:32Z
103973097,OSchlüter,66904,2,28701134,2015-02-08T12:14:32Z
103973102,OSchlüter,66904,2,28701134,2015-02-08T12:14:32Z
103973103,OSchlüter,66904,2,28701134,2015-02-08T12:14:32Z
103993824,peter_elveshorn,677977,4,71795054,2019-07-01T18:13:29Z
103993826,OSchlüter,66904,1,7545656,2011-03-13T14:44:24Z
103993827,OSchlüter,66904,2,27310506,2014-12-07T12:49:44Z
103993830,westnordost,1205786,2,29994378,2015-04-05T15:25:46Z
103993833,OSchlüter,66904,2,27310506,2014-12-07T12:49:44Z
103993834,peter_elveshorn,677977,4,71795054,2019-07-01T18:13:19Z
103993836,OSchlüter,66904,1,7545656,2011-03-13T14:44:26Z
103993838,peter_elveshorn,677977,5,66420215,2019-01-18T09:33:49Z
103993840,peter_elveshorn,677977,4,71794932,2019-07-01T18:11:19Z
103993842,OSchlüter,66904,2,49274880,2017-06-05T15:34:12Z
103993845,peter_elveshorn,677977,4,71794932,2019-07-01T18:10:11Z
103993846,jnsmws,9232796,5,76109330,2019-10-23T14:31:29Z
103993849,OSchlüter,66904,1,7545656,2011-03-13T14:44:27Z
103993851,OSchlüter,66904,3,49274880,2017-06-05T15:34:13Z
103993854,peter_elveshorn,677977,2,84719862,2020-05-05T22:50:57Z
103993857,OSchlüter,66904,1,7545656,2011-03-13T14:44:28Z
103993858,OSchlüter,66904,1,7545656,2011-03-13T14:44:29Z
103993861,OSchlüter,66904,2,49274880,2017-06-05T15:34:13Z
103993863,OSchlüter,66904,2,49274880,2017-06-05T15:34:13Z
103993866,peter_elveshorn,677977,4,52733933,2017-10-08T15:41:32Z
103993868,OSchlüter,66904,2,49274880,2017-06-05T15:34:13Z
103993870,OSchlüter,66904,1,7545656,2011-03-13T14:44:30Z
103993873,OSchlüter,66904,3,49274880,2017-06-05T15:34:13Z
103993878,OSchlüter,66904,2,49274880,2017-06-05T15:34:13Z
103993881,OSchlüter,66904,3,49274880,2017-06-05T15:34:14Z
103993885,OSchlüter,66904,2,27310506,2014-12-07T12:49:44Z
103993887,OSchlüter,66904,2,49274880,2017-06-05T15:34:14Z
103993890,peter_elveshorn,677977,4,66420215,2019-01-18T09:34:43Z
103993892,OSchlüter,66904,3,49274880,2017-06-05T15:34:14Z
103993893,OSchlüter,66904,2,49274880,2017-06-05T15:34:14Z
103993896,peter_elveshorn,677977,4,71795054,2019-07-01T18:12:30Z
103993898,OSchlüter,66904,2,49274880,2017-06-05T15:34:14Z
103993900,OSchlüter,66904,1,7545656,2011-03-13T14:44:34Z
103993903,peter_elveshorn,677977,4,71795054,2019-07-01T18:15:33Z
103993904,OSchlüter,66904,2,49274880,2017-06-05T15:34:15Z
103993907,OSchlüter,66904,3,49274880,2017-06-05T15:34:15Z
103993909,OSchlüter,66904,3,49274880,2017-06-05T15:34:15Z
103993911,OSchlüter,66904,2,49274880,2017-06-05T15:34:15Z
103993915,peter_elveshorn,677977,4,52733933,2017-10-08T15:41:48Z
103993917,OSchlüter,66904,2,49274880,2017-06-05T15:34:15Z
103993919,peter_elveshorn,677977,4,71795054,2019-07-01T18:15:36Z
103993921,OSchlüter,66904,2,27310506,2014-12-07T12:49:44Z
103993923,OSchlüter,66904,2,27310506,2014-12-07T12:49:44Z
103993926,OSchlüter,66904,2,49274880,2017-06-05T15:34:15Z
103993929,OSchlüter,66904,3,49274880,2017-06-05T15:34:16Z
103993930,peter_elveshorn,677977,4,71795054,2019-07-01T18:13:02Z
103993933,peter_elveshorn,677977,4,71795054,2019-07-01T18:13:41Z
103993935,OSchlüter,66904,1,7545656,2011-03-13T14:44:39Z
103993937,peter_elveshorn,677977,4,71795054,2019-07-01T18:14:00Z
103993940,OSchlüter,66904,2,27310506,2014-12-07T12:49:44Z
104015498,OSchlüter,66904,1,7547195,2011-03-13T16:36:48Z
104015506,OSchlüter,66904,1,7547195,2011-03-13T16:36:50Z
104015510,OSchlüter,66904,1,7547195,2011-03-13T16:36:51Z
104015514,OSchlüter,66904,1,7547195,2011-03-13T16:36:51Z
104015519,OSchlüter,66904,1,7547195,2011-03-13T16:36:52Z
104015525,OSchlüter,66904,1,7547195,2011-03-13T16:36:54Z
104015528,OSchlüter,66904,1,7547195,2011-03-13T16:36:54Z
104015532,OSchlüter,66904,1,7547195,2011-03-13T16:36:55Z
104015536,OSchlüter,66904,1,7547195,2011-03-13T16:36:56Z
104015537,OSchlüter,66904,1,7547195,2011-03-13T16:36:57Z
104015539,OSchlüter,66904,1,7547195,2011-03-13T16:36:58Z
104015542,OSchlüter,66904,1,7547195,2011-03-13T16:36:58Z
104015544,OSchlüter,66904,1,7547195,2011-03-13T16:37:00Z
104015547,OSchlüter,66904,1,7547195,2011-03-13T16:37:01Z
104015549,OSchlüter,66904,1,7547195,2011-03-13T16:37:01Z
104015555,OSchlüter,66904,1,7547195,2011-03-13T16:37:02Z
104015556,OSchlüter,66904,1,7547195,2011-03-13T16:37:03Z
104015557,OSchlüter,66904,1,7547195,2011-03-13T16:37:04Z
104015560,OSchlüter,66904,1,7547195,2011-03-13T16:37:05Z
104015562,OSchlüter,66904,1,7547195,2011-03-13T16:37:05Z
104015564,OSchlüter,66904,1,7547195,2011-03-13T16:37:07Z
104015568,OSchlüter,66904,1,7547195,2011-03-13T16:37:08Z
104015569,OSchlüter,66904,2,64868238,2018-11-25T14:30:22Z
104015574,OSchlüter,66904,1,7547195,2011-03-13T16:37:09Z
104015575,OSchlüter,66904,1,7547195,2011-03-13T16:37:10Z
104015578,peter_elveshorn,677977,4,71794932,2019-07-01T18:09:17Z
104015586,OSchlüter,66904,1,7547195,2011-03-13T16:37:14Z
104015587,OSchlüter,66904,1,7547195,2011-03-13T16:37:14Z
104015588,OSchlüter,66904,1,7547195,2011-03-13T16:37:16Z
104015589,OSchlüter,66904,1,7547195,2011-03-13T16:37:16Z
104015590,OSchlüter,66904,1,7547195,2011-03-13T16:37:17Z
104015591,OSchlüter,66904,1,7547195,2011-03-13T16:37:18Z
104015592,OSchlüter,66904,1,7547195,2011-03-13T16:37:19Z
104015593,OSchlüter,66904,1,7547195,2011-03-13T16:37:20Z
104015594,OSchlüter,66904,1,7547195,2011-03-13T16:37:20Z
104015596,OSchlüter,66904,1,7547195,2011-03-13T16:37:21Z
104015597,OSchlüter,66904,1,7547195,2011-03-13T16:37:22Z
104027121,peter_elveshorn,677977,5,67873863,2019-03-07T09:03:05Z
104027124,OSchlüter,66904,2,49274880,2017-06-05T15:34:16Z
104027126,OSchlüter,66904,1,7548432,2011-03-13T18:17:38Z
104027130,OSchlüter,66904,2,49274880,2017-06-05T15:34:16Z
104027134,OSchlüter,66904,2,49274880,2017-06-05T15:34:16Z
104027137,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027141,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027142,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027145,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027146,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027149,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027151,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027152,OSchlüter,66904,2,49274880,2017-06-05T15:34:17Z
104027155,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027156,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027160,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027162,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027163,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027166,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027167,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027168,OSchlüter,66904,2,49274880,2017-06-05T15:34:18Z
104027170,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027171,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027173,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027175,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027178,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027181,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027183,OSchlüter,66904,2,49274880,2017-06-05T15:34:19Z
104027186,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027187,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027190,OSchlüter,66904,3,49274880,2017-06-05T15:34:20Z
104027194,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027197,OSchlüter,66904,1,7548432,2011-03-13T18:17:55Z
104027198,peter_elveshorn,677977,3,59479956,2018-06-02T08:28:16Z
104027199,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027202,OSchlüter,66904,1,7548432,2011-03-13T18:17:57Z
104027204,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027207,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027208,OSchlüter,66904,2,49274880,2017-06-05T15:34:20Z
104027213,OSchlüter,66904,1,7548432,2011-03-13T18:17:59Z
104027215,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027219,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027222,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027223,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027227,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027229,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027231,OSchlüter,66904,2,49274880,2017-06-05T15:34:21Z
104027233,peter_elveshorn,677977,3,59479956,2018-06-02T08:27:58Z
104027234,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027235,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027236,OSchlüter,66904,1,7548432,2011-03-13T18:18:05Z
104027237,peter_elveshorn,677977,3,59479956,2018-06-02T08:27:47Z
104027238,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027241,peter_elveshorn,677977,3,59479956,2018-06-02T08:28:07Z
104027242,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027245,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027247,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027248,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027250,OSchlüter,66904,2,49274880,2017-06-05T15:34:22Z
104027252,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027255,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027257,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027259,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027260,OSchlüter,66904,3,49274880,2017-06-05T15:34:23Z
104027261,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027263,peter_elveshorn,677977,4,67873863,2019-03-07T09:03:19Z
104027268,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027271,OSchlüter,66904,2,49274880,2017-06-05T15:34:23Z
104027273,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027275,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027280,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027282,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027285,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027287,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027288,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027291,OSchlüter,66904,2,49274880,2017-06-05T15:34:24Z
104027292,OSchlüter,66904,2,49274880,2017-06-05T15:34:25Z
104027294,OSchlüter,66904,2,49274880,2017-06-05T15:34:25Z
104027296,OSchlüter,66904,2,49274880,2017-06-05T15:34:25Z
104986286,OSchlüter,66904,1,7615999,2011-03-20T12:40:14Z
104986291,OSchlüter,66904,1,7615999,2011-03-20T12:40:15Z
104986328,OSchlüter,66904,1,7615999,2011-03-20T12:40:28Z
104986330,OSchlüter,66904,2,7617833,2011-03-20T15:39:00Z
104986352,OSchlüter,66904,1,7615999,2011-03-20T12:40:40Z
104986360,OSchlüter,66904,1,7615999,2011-03-20T12:40:42Z
104986363,OSchlüter,66904,1,7615999,2011-03-20T12:40:43Z
104986364,OSchlüter,66904,1,7615999,2011-03-20T12:40:43Z
104986370,OSchlüter,66904,1,7615999,2011-03-20T12:40:46Z
104986378,OSchlüter,66904,1,7615999,2011-03-20T12:40:49Z
104986380,OSchlüter,66904,1,7615999,2011-03-20T12:40:49Z
104986381,OSchlüter,66904,1,7615999,2011-03-20T12:40:50Z
104986384,OSchlüter,66904,1,7615999,2011-03-20T12:40:51Z
104986386,OSchlüter,66904,1,7615999,2011-03-20T12:40:52Z
104986405,OSchlüter,66904,1,7615999,2011-03-20T12:40:57Z
104986408,OSchlüter,66904,1,7615999,2011-03-20T12:40:58Z
104986417,OSchlüter,66904,1,7615999,2011-03-20T12:41:03Z
